"id","tag_id","time_stamp","value","units_abbreviation","good","questionable","substituted","annotated"
"2927485","762","2024-09-20 23:12:40.436005","21.9809361","",True,False,False,False
"2925511","762","2024-09-20 23:10:40.573013","21.9615612","",True,False,False,False
"2926498","762","2024-09-20 23:10:40.573013","21.9615612","",True,False,False,False
"2929459","762","2024-09-20 23:14:41.344009","21.9906235","",True,False,False,False
"2928472","762","2024-09-20 23:13:40.91301","22.00031","",True,False,False,False
"2932420","762","2024-09-20 23:17:41.762009","22.00031","",True,False,False,False
"2930446","762","2024-09-20 23:15:40.697006","22.00031","",True,False,False,False
"2931433","762","2024-09-20 23:16:41.253006","22.0196877","",True,False,False,False
"2934394","762","2024-09-20 23:19:41.594009","22.0196877","",True,False,False,False
"2933407","762","2024-09-20 23:18:41.178009","22.0293751","",True,False,False,False
"2935381","762","2024-09-20 23:20:42.040008","22.0293751","",True,False,False,False
"2937355","762","2024-09-20 23:22:41.762009","22.0390625","",True,False,False,False
"2936368","762","2024-09-20 23:21:41.378006","22.04875","",True,False,False,False
"2941303","762","2024-09-20 23:26:42.292007","22.04875","",True,False,False,False
"2938342","762","2024-09-20 23:23:42.068008","22.0293751","",True,False,False,False
"2939329","762","2024-09-20 23:24:42.561005","22.0196877","",True,False,False,False
"2940316","762","2024-09-20 23:26:42.292007","22.04875","",True,False,False,False
"2943277","762","2024-09-20 23:28:43.139008","22.0390625","",True,False,False,False
"2942290","762","2024-09-20 23:28:43.139008","22.0390625","",True,False,False,False
"2946238","762","2024-09-20 23:32:43.800003","22.0390625","",True,False,False,False
"2944264","762","2024-09-20 23:30:42.845001","22.04875","",True,False,False,False
"2945251","762","2024-09-20 23:30:42.845001","22.04875","",True,False,False,False
"2950186","762","2024-09-20 23:36:44.337006","22.04875","",True,False,False,False
"2947225","762","2024-09-20 23:33:44.153","22.04875","",True,False,False,False
"2948212","762","2024-09-20 23:34:43.53801","22.0390625","",True,False,False,False
"2949199","762","2024-09-20 23:35:43.906006","22.0584373","",True,False,False,False
"2953147","762","2024-09-20 23:39:44.568008","22.0681248","",True,False,False,False
"2951173","762","2024-09-20 23:36:44.337006","22.04875","",True,False,False,False
"2952160","762","2024-09-20 23:36:44.337006","22.04875","",True,False,False,False
"2958082","762","2024-09-20 23:44:45.020004","22.0390625","",True,False,False,False
"2954134","762","2024-09-20 23:40:45.233002","22.0390625","",True,False,False,False
"2956108","762","2024-09-20 23:42:45.142014","22.04875","",True,False,False,False
"2957095","762","2024-09-20 23:43:45.636002","22.0196877","",True,False,False,False
"2955121","762","2024-09-20 23:40:45.233002","22.0390625","",True,False,False,False
"2962030","762","2024-09-20 23:48:46.229004","22.0584373","",True,False,False,False
"2960056","762","2024-09-20 23:46:46.179001","22.04875","",True,False,False,False
"2961043","762","2024-09-20 23:46:46.179001","22.04875","",True,False,False,False
"2959069","762","2024-09-20 23:45:45.654007","22.0584373","",True,False,False,False
"2964004","762","2024-09-20 23:50:46.278","22.0778122","",True,False,False,False
"2963017","762","2024-09-20 23:48:46.229004","22.0584373","",True,False,False,False
"2966965","762","2024-09-20 23:53:46.650009","22.0584373","",True,False,False,False
"2964991","762","2024-09-20 23:51:46.803009","22.0681248","",True,False,False,False
"2965978","762","2024-09-20 23:52:46.172012","22.04875","",True,False,False,False
"2968939","762","2024-09-20 23:54:47.112","22.0681248","",True,False,False,False
"2967952","762","2024-09-20 23:54:47.112","22.0681248","",True,False,False,False
"2969926","762","2024-09-20 23:56:46.896011","22.04875","",True,False,False,False
"2971900","762","2024-09-20 23:58:47.852005","22.0390625","",True,False,False,False
"2970913","762","2024-09-20 23:56:46.896011","22.04875","",True,False,False,False
"2977822","762","2024-09-21 00:04:48.157013","22.0293751","",True,False,False,False
"2973874","762","2024-09-20 23:58:47.852005","22.0390625","",True,False,False,False
"2974861","762","2024-09-20 23:58:47.852005","22.0390625","",True,False,False,False
"2975848","762","2024-09-21 00:02:48.435013","22.04875","",True,False,False,False
"2972887","762","2024-09-20 23:58:47.852005","22.0390625","",True,False,False,False
"2976835","762","2024-09-21 00:03:48.835007","22.0390625","",True,False,False,False
"2980783","762","2024-09-21 00:07:49.341003","22.00031","",True,False,False,False
"2978809","762","2024-09-21 00:05:48.572006","22.0196877","",True,False,False,False
"2979796","762","2024-09-21 00:05:48.572006","22.0196877","",True,False,False,False
"2982757","762","2024-09-21 00:10:49.556","21.9809361","",True,False,False,False
"2981770","762","2024-09-21 00:09:49.031006","21.9906235","",True,False,False,False
"2983744","762","2024-09-21 00:10:49.556","21.9809361","",True,False,False,False
"2984731","762","2024-09-21 00:12:49.355011","21.9518738","",True,False,False,False
"2988679","762","2024-09-21 00:16:50.064011","21.9518738","",True,False,False,False
"2986705","762","2024-09-21 00:14:50.279999","21.9518738","",True,False,False,False
"2987692","762","2024-09-21 00:15:50.727005","21.9615612","",True,False,False,False
"2985718","762","2024-09-21 00:13:49.865005","21.9712486","",True,False,False,False
"2992627","762","2024-09-21 00:19:51.34201","21.9809361","",True,False,False,False
"2989666","762","2024-09-21 00:17:50.511002","21.9615612","",True,False,False,False
"2991640","762","2024-09-21 00:19:51.34201","21.9809361","",True,False,False,False
"2990653","762","2024-09-21 00:18:50.989014","21.9712486","",True,False,False,False
"2995588","762","2024-09-21 00:22:51.432007","21.9324989","",True,False,False,False
"2993614","762","2024-09-21 00:21:51.110001","21.9518738","",True,False,False,False
"2994601","762","2024-09-21 00:22:51.432007","21.9324989","",True,False,False,False
"2997562","762","2024-09-21 00:24:52.247009","21.9034367","",True,False,False,False
"2996575","762","2024-09-21 00:24:52.247009","21.9034367","",True,False,False,False
"3001510","762","2024-09-21 00:29:52.512009","21.89375","",True,False,False,False
"2999536","762","2024-09-21 00:27:52.571014","21.89375","",True,False,False,False
"3000523","762","2024-09-21 00:28:51.940002","21.8840618","",True,False,False,False
"2998549","762","2024-09-21 00:26:52.093002","21.9131241","",True,False,False,False
"3006445","762","2024-09-21 00:33:53.189011","21.9034367","",True,False,False,False
"3002497","762","2024-09-21 00:29:52.512009","21.89375","",True,False,False,False
"3004471","762","2024-09-21 00:29:52.512009","21.89375","",True,False,False,False
"3005458","762","2024-09-21 00:33:53.189011","21.9034367","",True,False,False,False
"3003484","762","2024-09-21 00:29:52.512009","21.89375","",True,False,False,False
"3010393","762","2024-09-21 00:38:53.516006","21.8840618","",True,False,False,False
"3007432","762","2024-09-21 00:35:53.05101","21.89375","",True,False,False,False
"3008419","762","2024-09-21 00:36:53.576004","21.9034367","",True,False,False,False
"3009406","762","2024-09-21 00:37:54.16301","21.8743744","",True,False,False,False
"3012367","762","2024-09-21 00:40:54.503006","21.8743744","",True,False,False,False
"3011380","762","2024-09-21 00:39:54.057007","21.89375","",True,False,False,False
"3013354","762","2024-09-21 00:41:54.903015","21.8840618","",True,False,False,False
"3014341","762","2024-09-21 00:42:54.287002","21.8743744","",True,False,False,False
"3017302","762","2024-09-21 00:45:54.565002","21.855","",True,False,False,False
"3016315","762","2024-09-21 00:44:55.259003","21.8453121","",True,False,False,False
"3015328","762","2024-09-21 00:42:54.287002","21.8743744","",True,False,False,False
"3018289","762","2024-09-21 00:46:55.027008","21.8453121","",True,False,False,False
"3021250","762","2024-09-21 00:50:55.861008","21.8356247","",True,False,False,False
"3019276","762","2024-09-21 00:47:55.505005","21.8259373","",True,False,False,False
"3020263","762","2024-09-21 00:48:55.921005","21.8356247","",True,False,False,False
"3022237","762","2024-09-21 00:51:56.339004","21.8065624","",True,False,False,False
"3023224","762","2024-09-21 00:52:55.770004","21.81625","",True,False,False,False
"3026185","762","2024-09-21 00:55:56.110001","21.8065624","",True,False,False,False
"3024211","762","2024-09-21 00:53:56.185013","21.8259373","",True,False,False,False
"3025198","762","2024-09-21 00:54:56.64801","21.796875","",True,False,False,False
"3027172","762","2024-09-21 00:55:56.110001","21.8065624","",True,False,False,False
"3030133","762","2024-09-21 00:59:56.772003","21.9228115","",True,False,False,False
"3028159","762","2024-09-21 00:55:56.110001","21.8065624","",True,False,False,False
"3029146","762","2024-09-21 00:55:56.110001","21.8065624","",True,False,False,False
"3033094","762","2024-09-21 01:02:57.127014","22.0390625","",True,False,False,False
"3031120","762","2024-09-21 01:00:57.296005","22.00031","",True,False,False,False
"3032107","762","2024-09-21 01:01:57.696014","22.01","",True,False,False,False
"3035068","762","2024-09-21 01:04:58.146011","22.0778122","",True,False,False,False
"3034081","762","2024-09-21 01:03:57.683014","22.0681248","",True,False,False,False
"3036055","762","2024-09-21 01:05:58.530014","22.0584373","",True,False,False,False
"3038029","762","2024-09-21 01:07:58.32901","22.04875","",True,False,False,False
"3037042","762","2024-09-21 01:06:57.820007","22.0390625","",True,False,False,False
"3040990","762","2024-09-21 01:10:58.85701","22.0584373","",True,False,False,False
"3039016","762","2024-09-21 01:07:58.32901","22.04875","",True,False,False,False
"3040003","762","2024-09-21 01:07:58.32901","22.04875","",True,False,False,False
"3043951","762","2024-09-21 01:13:59.228012","22.0584373","",True,False,False,False
"3042964","762","2024-09-21 01:12:58.782013","22.0681248","",True,False,False,False
"3041977","762","2024-09-21 01:11:59.335007","22.0778122","",True,False,False,False
"3049873","762","2024-09-21 01:20:30.062012","22.1456242","",True,False,False,False
"3045925","762","2024-09-21 01:16:00.247009","22.04875","",True,False,False,False
"3044938","762","2024-09-21 01:14:59.722","22.0293751","",True,False,False,False
"3046912","762","2024-09-21 01:16:00.247009","22.04875","",True,False,False,False
"3047899","762","2024-09-21 01:18:00.218002","22.0293751","",True,False,False,False
"3048886","762","2024-09-21 01:18:59.634003","22.01","",True,False,False,False
"3052834","762","2024-09-21 01:23:00.858002","22.2134361","",True,False,False,False
"3051847","762","2024-09-21 01:22:00.286011","22.1843739","",True,False,False,False
"3050860","762","2024-09-21 01:21:00.839004","22.1746864","",True,False,False,False
"3055795","762","2024-09-21 01:25:00.95401","22.2037487","",True,False,False,False
"3053821","762","2024-09-21 01:23:00.858002","22.2134361","",True,False,False,False
"3054808","762","2024-09-21 01:25:00.95401","22.2037487","",True,False,False,False
"3058756","762","2024-09-21 01:29:01.944","22.2037487","",True,False,False,False
"3056782","762","2024-09-21 01:25:00.95401","22.2037487","",True,False,False,False
"3057769","762","2024-09-21 01:28:01.513","22.1940613","",True,False,False,False
"3061717","762","2024-09-21 01:32:02.081009","22.1456242","",True,False,False,False
"3060730","762","2024-09-21 01:31:01.572006","22.1553116","",True,False,False,False
"3059743","762","2024-09-21 01:30:02.25","22.1746864","",True,False,False,False
"3063691","762","2024-09-21 01:35:02.359009","22.1843739","",True,False,False,False
"3062704","762","2024-09-21 01:33:02.590012","22.1553116","",True,False,False,False
"3067639","762","2024-09-21 01:39:03.052002","22.1940613","",True,False,False,False
"3065665","762","2024-09-21 01:37:03.346008","22.1843739","",True,False,False,False
"3066652","762","2024-09-21 01:38:02.668014","22.1746864","",True,False,False,False
"3064678","762","2024-09-21 01:36:02.852005","22.164999","",True,False,False,False
"3069613","762","2024-09-21 01:40:03.577011","22.1843739","",True,False,False,False
"3068626","762","2024-09-21 01:40:03.577011","22.1843739","",True,False,False,False
"3073561","762","2024-09-21 01:45:03.873001","22.1843739","",True,False,False,False
"3070600","762","2024-09-21 01:42:03.470001","22.1940613","",True,False,False,False
"3072574","762","2024-09-21 01:44:04.535004","22.1940613","",True,False,False,False
"3071587","762","2024-09-21 01:43:03.964004","22.1746864","",True,False,False,False
"3074548","762","2024-09-21 01:46:04.319","22.1746864","",True,False,False,False
"3075535","762","2024-09-21 01:46:04.319","22.1746864","",True,False,False,False
"3078496","762","2024-09-21 01:48:04.291","22.164999","",True,False,False,False
"3077509","762","2024-09-21 01:48:04.291","22.164999","",True,False,False,False
"3076522","762","2024-09-21 01:48:04.291","22.164999","",True,False,False,False
"3079483","762","2024-09-21 01:48:04.291","22.164999","",True,False,False,False
"3082444","762","2024-09-21 01:54:05.252014","22.1746864","",True,False,False,False
"3080470","762","2024-09-21 01:52:05.312012","22.1746864","",True,False,False,False
"3081457","762","2024-09-21 01:53:05.820999","22.164999","",True,False,False,False
"3083431","762","2024-09-21 01:55:05.808014","22.1553116","",True,False,False,False
"3084418","762","2024-09-21 01:55:05.808014","22.1553116","",True,False,False,False
"3087379","762","2024-09-21 01:59:06.767014","22.1746864","",True,False,False,False
"3086392","762","2024-09-21 01:55:05.808014","22.1553116","",True,False,False,False
"3085405","762","2024-09-21 01:55:05.808014","22.1553116","",True,False,False,False
"3091327","762","2024-09-21 02:03:07.491012","22.1359367","",True,False,False,False
"3089353","762","2024-09-21 02:01:06.55101","22.1456242","",True,False,False,False
"3090340","762","2024-09-21 02:02:06.997009","22.12625","",True,False,False,False
"3088366","762","2024-09-21 02:00:06.12001","22.1553116","",True,False,False,False
"3094288","762","2024-09-21 02:06:07.940002","22.1068745","",True,False,False,False
"3092314","762","2024-09-21 02:03:07.491012","22.1359367","",True,False,False,False
"3093301","762","2024-09-21 02:03:07.491012","22.1359367","",True,False,False,False
"3096262","762","2024-09-21 02:07:07.434006","22.1165619","",True,False,False,False
"3095275","762","2024-09-21 02:07:07.434006","22.1165619","",True,False,False,False
"3097249","762","2024-09-21 02:09:08.529999","22.0875","",True,False,False,False
"3100210","762","2024-09-21 02:12:08.058014","22.2424984","",True,False,False,False
"3099223","762","2024-09-21 02:11:37.233002","22.2231236","",True,False,False,False
"3098236","762","2024-09-21 02:10:07.945999","22.1165619","",True,False,False,False
"3101197","762","2024-09-21 02:13:08.661011","22.28125","",True,False,False,False
"3102184","762","2024-09-21 02:14:09.09201","22.3393745","",True,False,False,False
"3105145","762","2024-09-21 02:18:09.832001","22.3781242","",True,False,False,False
"3103171","762","2024-09-21 02:15:08.445007","22.349062","",True,False,False,False
"3104158","762","2024-09-21 02:17:09.354004","22.35875","",True,False,False,False
"3108106","762","2024-09-21 02:21:10.203003","22.35875","",True,False,False,False
"3106132","762","2024-09-21 02:18:09.832001","22.3781242","",True,False,False,False
"3107119","762","2024-09-21 02:20:09.725006","22.3393745","",True,False,False,False
"3113041","762","2024-09-21 02:26:10.274002","22.349062","",True,False,False,False
"3112054","762","2024-09-21 02:25:11.084","22.3393745","",True,False,False,False
"3109093","762","2024-09-21 02:21:10.203003","22.35875","",True,False,False,False
"3110080","762","2024-09-21 02:21:10.203003","22.35875","",True,False,False,False
"3111067","762","2024-09-21 02:21:10.203003","22.35875","",True,False,False,False
"3114028","762","2024-09-21 02:26:10.274002","22.349062","",True,False,False,False
"3115015","762","2024-09-21 02:28:11.199005","22.3393745","",True,False,False,False
"3116989","762","2024-09-21 02:30:11.077011","22.3684368","",True,False,False,False
"3116002","762","2024-09-21 02:28:11.199005","22.3393745","",True,False,False,False
"3119950","762","2024-09-21 02:33:11.448013","22.3975","",True,False,False,False
"3117976","762","2024-09-21 02:30:11.077011","22.3684368","",True,False,False,False
"3118963","762","2024-09-21 02:32:11.032013","22.3781242","",True,False,False,False
"3122911","762","2024-09-21 02:36:12.710007","22.3878117","",True,False,False,False
"3121924","762","2024-09-21 02:35:12.341003","22.3781242","",True,False,False,False
"3120937","762","2024-09-21 02:34:11.895004","22.3878117","",True,False,False,False
"3125872","762","2024-09-21 02:39:13.175003","22.3878117","",True,False,False,False
"3124885","762","2024-09-21 02:37:12.141006","22.3781242","",True,False,False,False
"3123898","762","2024-09-21 02:37:12.141006","22.3781242","",True,False,False,False
"3128833","762","2024-09-21 02:42:13.390015","22.3975","",True,False,False,False
"3126859","762","2024-09-21 02:40:12.450012","22.3781242","",True,False,False,False
"3127846","762","2024-09-21 02:41:12.912002","22.4168739","",True,False,False,False
"3130807","762","2024-09-21 02:44:13.299011","22.3684368","",True,False,False,False
"3129820","762","2024-09-21 02:43:12.868011","22.3781242","",True,False,False,False
"3134755","762","2024-09-21 02:47:13.561005","22.3878117","",True,False,False,False
"3133768","762","2024-09-21 02:47:13.561005","22.3878117","",True,False,False,False
"3131794","762","2024-09-21 02:45:13.714004","22.35875","",True,False,False,False
"3132781","762","2024-09-21 02:46:14.239014","22.3781242","",True,False,False,False
"3135742","762","2024-09-21 02:47:13.561005","22.3878117","",True,False,False,False
"3136729","762","2024-09-21 02:50:13.932007","22.3975","",True,False,False,False
"3139690","762","2024-09-21 02:53:14.647003","22.3684368","",True,False,False,False
"3137716","762","2024-09-21 02:51:14.56601","22.3781242","",True,False,False,False
"3138703","762","2024-09-21 02:52:15.10701","22.3878117","",True,False,False,False
"3143638","762","2024-09-21 02:57:15.934006","22.3878117","",True,False,False,False
"3142651","762","2024-09-21 02:56:15.206009","22.3684368","",True,False,False,False
"3140677","762","2024-09-21 02:54:15.172012","22.3878117","",True,False,False,False
"3141664","762","2024-09-21 02:54:15.172012","22.3878117","",True,False,False,False
"3144625","762","2024-09-21 02:59:15.796005","22.3684368","",True,False,False,False
"3145612","762","2024-09-21 03:57:25.173004","22.35875","",True,False,False,False
"3150547","762","2024-09-21 04:03:25.947006","22.35875","",True,False,False,False
"3147586","762","2024-09-21 04:01:25.866012","22.35875","",True,False,False,False
"3146599","762","2024-09-21 04:00:25.388","22.349062","",True,False,False,False
"3148573","762","2024-09-21 04:02:25.312012","22.349062","",True,False,False,False
"3149560","762","2024-09-21 04:03:25.947006","22.35875","",True,False,False,False
"3151534","762","2024-09-21 04:03:25.947006","22.35875","",True,False,False,False
"3155482","762","2024-09-21 04:09:26.751999","22.3296871","",True,False,False,False
"3152521","762","2024-09-21 04:03:25.947006","22.35875","",True,False,False,False
"3153508","762","2024-09-21 04:07:26.921005","22.349062","",True,False,False,False
"3154495","762","2024-09-21 04:08:26.274002","22.3684368","",True,False,False,False
"3159430","762","2024-09-21 04:13:27.585007","22.349062","",True,False,False,False
"3157456","762","2024-09-21 04:11:26.645004","22.3781242","",True,False,False,False
"3158443","762","2024-09-21 04:11:26.645004","22.3781242","",True,False,False,False
"3156469","762","2024-09-21 04:10:27.24501","22.349062","",True,False,False,False
"3160417","762","2024-09-21 04:14:27.985001","22.3393745","",True,False,False,False
"3163378","762","2024-09-21 04:17:28.544006","22.35875","",True,False,False,False
"3161404","762","2024-09-21 04:14:27.985001","22.3393745","",True,False,False,False
"3162391","762","2024-09-21 04:14:27.985001","22.3393745","",True,False,False,False
"3165352","762","2024-09-21 04:19:28.562012","22.3393745","",True,False,False,False
"3164365","762","2024-09-21 04:17:28.544006","22.35875","",True,False,False,False
"3169300","762","2024-09-21 04:23:28.568008","22.349062","",True,False,False,False
"3168313","762","2024-09-21 04:22:29.199005","22.35875","",True,False,False,False
"3166339","762","2024-09-21 04:19:28.562012","22.3393745","",True,False,False,False
"3167326","762","2024-09-21 04:21:28.628006","22.349062","",True,False,False,False
"3171274","762","2024-09-21 04:26:29.751999","22.35875","",True,False,False,False
"3170287","762","2024-09-21 04:25:29.352005","22.3684368","",True,False,False,False
"3174235","762","2024-09-21 04:28:29.613998","22.3781242","",True,False,False,False
"3172261","762","2024-09-21 04:26:29.751999","22.35875","",True,False,False,False
"3173248","762","2024-09-21 04:28:29.613998","22.3781242","",True,False,False,False
"3177196","762","2024-09-21 04:32:30.900009","22.3878117","",True,False,False,False
"3175222","762","2024-09-21 04:30:29.726013","22.3878117","",True,False,False,False
"3176209","762","2024-09-21 04:31:30.282013","22.4071865","",True,False,False,False
"3179170","762","2024-09-21 04:34:30.794006","22.4265614","",True,False,False,False
"3178183","762","2024-09-21 04:33:30.332001","22.4071865","",True,False,False,False
"3183118","762","2024-09-21 04:38:31.549011","22.4071865","",True,False,False,False
"3182131","762","2024-09-21 04:37:31.149002","22.4168739","",True,False,False,False
"3180157","762","2024-09-21 04:35:31.240005","22.3975","",True,False,False,False
"3181144","762","2024-09-21 04:36:30.515015","22.4071865","",True,False,False,False
"3184105","762","2024-09-21 04:39:31.965012","22.4168739","",True,False,False,False
"3185092","762","2024-09-21 04:40:31.271011","22.4071865","",True,False,False,False
"3188053","762","2024-09-21 04:42:32.195007","22.4071865","",True,False,False,False
"3186079","762","2024-09-21 04:41:31.71701","22.4168739","",True,False,False,False
"3187066","762","2024-09-21 04:42:32.195007","22.4071865","",True,False,False,False
"3189040","762","2024-09-21 04:44:32.198013","22.4168739","",True,False,False,False
"3190027","762","2024-09-21 04:45:32.723007","22.4265614","",True,False,False,False
"3192988","762","2024-09-21 04:48:33.001007","22.4362488","",True,False,False,False
"3192001","762","2024-09-21 04:45:32.723007","22.4265614","",True,False,False,False
"3191014","762","2024-09-21 04:45:32.723007","22.4265614","",True,False,False,False
"3193975","762","2024-09-21 04:48:33.001007","22.4362488","",True,False,False,False
"3196936","762","2024-09-21 04:51:33.419006","22.4556236","",True,False,False,False
"3194962","762","2024-09-21 04:50:32.831009","22.4653111","",True,False,False,False
"3195949","762","2024-09-21 04:51:33.419006","22.4556236","",True,False,False,False
"3199897","762","2024-09-21 04:54:33.728012","22.4749985","",True,False,False,False
"3198910","762","2024-09-21 04:54:33.728012","22.4749985","",True,False,False,False
"3197923","762","2024-09-21 04:53:33.234009","22.4653111","",True,False,False,False
"3201871","762","2024-09-21 04:57:33.974014","22.4943752","",True,False,False,False
"3200884","762","2024-09-21 04:56:34.652008","22.4653111","",True,False,False,False
"3202858","762","2024-09-21 04:58:34.421005","22.4653111","",True,False,False,False
"3205819","762","2024-09-21 05:01:34.417007","22.4556236","",True,False,False,False
"3204832","762","2024-09-21 05:00:35.142014","22.4362488","",True,False,False,False
"3203845","762","2024-09-21 04:59:34.742004","22.4459362","",True,False,False,False
"3208780","762","2024-09-21 05:04:35.882004","22.4362488","",True,False,False,False
"3207793","762","2024-09-21 05:03:35.326004","22.4459362","",True,False,False,False
"3206806","762","2024-09-21 05:01:34.417007","22.4556236","",True,False,False,False
"3210754","762","2024-09-21 05:06:35.791","22.4556236","",True,False,False,False
"3209767","762","2024-09-21 05:05:35.313004","22.4459362","",True,False,False,False
"3211741","762","2024-09-21 05:08:35.591003","22.4459362","",True,False,False,False
"3214702","762","2024-09-21 05:11:36.774002","22.4556236","",True,False,False,False
"3213715","762","2024-09-21 05:10:36.390015","22.4362488","",True,False,False,False
"3212728","762","2024-09-21 05:08:35.591003","22.4459362","",True,False,False,False
"3216676","762","2024-09-21 05:13:36.574005","22.4265614","",True,False,False,False
"3215689","762","2024-09-21 05:12:37.190002","22.4459362","",True,False,False,False
"3219637","762","2024-09-21 05:16:36.805008","22.4459362","",True,False,False,False
"3218650","762","2024-09-21 05:15:37.405014","22.4653111","",True,False,False,False
"3217663","762","2024-09-21 05:14:37.052002","22.4556236","",True,False,False,False
"3222598","762","2024-09-21 05:18:37.729004","22.4362488","",True,False,False,False
"3221611","762","2024-09-21 05:18:37.729004","22.4362488","",True,False,False,False
"3220624","762","2024-09-21 05:17:37.283005","22.4556236","",True,False,False,False
"3223585","762","2024-09-21 05:18:37.729004","22.4362488","",True,False,False,False
"3224572","762","2024-09-21 05:21:37.929001","22.4168739","",True,False,False,False
"3227533","762","2024-09-21 05:24:38.050003","22.4071865","",True,False,False,False
"3225559","762","2024-09-21 05:22:38.391006","22.4362488","",True,False,False,False
"3226546","762","2024-09-21 05:22:38.391006","22.4362488","",True,False,False,False
"3228520","762","2024-09-21 05:25:38.387009","22.4168739","",True,False,False,False
"3231481","762","2024-09-21 05:28:38.681","22.4071865","",True,False,False,False
"3230494","762","2024-09-21 05:25:38.387009","22.4168739","",True,False,False,False
"3229507","762","2024-09-21 05:25:38.387009","22.4168739","",True,False,False,False
"3234442","762","2024-09-21 05:31:39.849014","22.4168739","",True,False,False,False
"3232468","762","2024-09-21 05:28:38.681","22.4071865","",True,False,False,False
"3233455","762","2024-09-21 05:30:39.542007","22.3975","",True,False,False,False
"3236416","762","2024-09-21 05:33:39.570007","22.3781242","",True,False,False,False
"3235429","762","2024-09-21 05:32:40.264008","22.3975","",True,False,False,False
"3237403","762","2024-09-21 05:34:40.001007","22.3684368","",True,False,False,False
"3239377","762","2024-09-21 05:36:40.098007","22.35875","",True,False,False,False
"3238390","762","2024-09-21 05:34:40.001007","22.3684368","",True,False,False,False
"3241351","762","2024-09-21 05:38:40.975006","22.3684368","",True,False,False,False
"3240364","762","2024-09-21 05:37:40.60701","22.3878117","",True,False,False,False
"3242338","762","2024-09-21 05:38:40.975006","22.3684368","",True,False,False,False
"3245299","762","2024-09-21 05:42:41.778","22.3684368","",True,False,False,False
"3244312","762","2024-09-21 05:41:41.362","22.3781242","",True,False,False,False
"3243325","762","2024-09-21 05:38:40.975006","22.3684368","",True,False,False,False
"3247273","762","2024-09-21 05:43:41.053009","22.3781242","",True,False,False,False
"3246286","762","2024-09-21 05:43:41.053009","22.3781242","",True,False,False,False
"3250234","762","2024-09-21 05:47:41.682999","22.35875","",True,False,False,False
"3249247","762","2024-09-21 05:46:42.361008","22.3781242","",True,False,False,False
"3248260","762","2024-09-21 05:45:41.915008","22.3878117","",True,False,False,False
"3251221","762","2024-09-21 05:48:41.988998","22.3781242","",True,False,False,False
"3258130","762","2024-09-21 05:56:43.338013","22.3393745","",True,False,False,False
"3252208","762","2024-09-21 05:49:42.420013","22.3684368","",True,False,False,False
"3256156","762","2024-09-21 05:54:43.576004","22.3684368","",True,False,False,False
"3253195","762","2024-09-21 05:51:42.236008","22.3781242","",True,False,False,False
"3254182","762","2024-09-21 05:52:42.651001","22.35875","",True,False,False,False
"3255169","762","2024-09-21 05:52:42.651001","22.35875","",True,False,False,False
"3257143","762","2024-09-21 05:55:42.960007","22.3781242","",True,False,False,False
"3259117","762","2024-09-21 05:57:43.847015","22.3684368","",True,False,False,False
"3260104","762","2024-09-21 05:58:43.231003","22.3393745","",True,False,False,False
"3263065","762","2024-09-21 06:01:44.696014","22.32","",True,False,False,False
"3262078","762","2024-09-21 06:00:44.365005","22.3393745","",True,False,False,False
"3261091","762","2024-09-21 05:59:43.725006","22.3296871","",True,False,False,False
"3264052","762","2024-09-21 06:02:44.049011","22.3296871","",True,False,False,False
"3268987","762","2024-09-21 06:07:45.064011","22.3103123","",True,False,False,False
"3267013","762","2024-09-21 06:05:44.34201","22.3103123","",True,False,False,False
"3268000","762","2024-09-21 06:06:44.742004","22.3006248","",True,False,False,False
"3265039","762","2024-09-21 06:03:44.621002","22.32","",True,False,False,False
"3266026","762","2024-09-21 06:03:44.621002","22.32","",True,False,False,False
"3270961","762","2024-09-21 06:09:45.848007","22.2909374","",True,False,False,False
"3269974","762","2024-09-21 06:08:45.417007","22.3006248","",True,False,False,False
"3273922","762","2024-09-21 06:12:46.032013","22.3103123","",True,False,False,False
"3271948","762","2024-09-21 06:10:45.295013","22.3006248","",True,False,False,False
"3272935","762","2024-09-21 06:11:45.632004","22.32","",True,False,False,False
"3280831","762","2024-09-21 06:19:47.033005","22.2618752","",True,False,False,False
"3275896","762","2024-09-21 06:14:45.847015","22.3006248","",True,False,False,False
"3276883","762","2024-09-21 06:15:46.278015","22.2909374","",True,False,False,False
"3277870","762","2024-09-21 06:15:46.278015","22.2909374","",True,False,False,False
"3278857","762","2024-09-21 06:17:47.249008","22.28125","",True,False,False,False
"3274909","762","2024-09-21 06:13:46.447006","22.32","",True,False,False,False
"3279844","762","2024-09-21 06:18:46.556015","22.2715626","",True,False,False,False
"3282805","762","2024-09-21 06:21:47.911011","22.2618752","",True,False,False,False
"3281818","762","2024-09-21 06:20:47.558014","22.2715626","",True,False,False,False
"3286753","762","2024-09-21 06:25:48.49501","22.2715626","",True,False,False,False
"3284779","762","2024-09-21 06:23:47.64801","22.2715626","",True,False,False,False
"3283792","762","2024-09-21 06:22:47.202011","22.28125","",True,False,False,False
"3285766","762","2024-09-21 06:24:48.001007","22.28125","",True,False,False,False
"3288727","762","2024-09-21 06:27:48.419006","22.2715626","",True,False,False,False
"3287740","762","2024-09-21 06:26:47.895004","22.28125","",True,False,False,False
"3292675","762","2024-09-21 06:31:49.347015","22.28125","",True,False,False,False
